CustID,CreditScore,Geography,Gender,Age,Tenure,Balance,Num Of accounts,Cr Card,active member,monthly Salary,Bank customer Exited
6510,738,Germany,Female,40,1,115409.18,2,0,Inactive,180456.8,Non_exited
6511,619,Spain,Male,46,8,62400.48,1,1,Active,132498.39,Exited
6512,628,France,Female,50,4,143054.56,1,0,Active,109608.81,Exited
6513,487,France,Male,24,7,133628.09,2,1,Active,98570.01,Non_exited
6514,513,Spain,Female,41,9,107135.04,2,1,Active,160546.58,Non_exited
6515,563,Spain,Male,26,7,0,2,0,Inactive,6139.74,Non_exited
6516,803,France,Female,65,2,151659.52,2,0,Active,6930.17,Non_exited
6517,607,Spain,Female,32,7,0,3,0,Active,10674.62,Non_exited
6518,628,Germany,Female,51,9,155903.82,2,1,Active,71159.84,Non_exited
6519,521,Spain,Female,49,4,82940.25,2,0,Inactive,62413.01,Exited
6520,669,Germany,Female,50,4,112650.89,1,0,Inactive,166386.22,Exited
6521,686,France,Female,41,10,0,1,1,Inactive,133086.45,Non_exited
6522,700,Germany,Male,35,4,95853.39,2,1,Inactive,192933.37,Non_exited
6523,663,France,Female,42,1,82228.67,2,1,Inactive,71359.78,Non_exited
6524,671,Spain,Female,31,4,0,2,0,Active,79270.02,Non_exited
6525,651,Germany,Female,35,1,163700.78,3,1,Active,29583.48,Exited
6526,728,France,Male,34,4,106328.08,1,1,Inactive,88680.65,Non_exited
6527,574,France,Female,34,7,152992.91,1,1,Active,134691.2,Non_exited
6528,464,France,Male,38,3,116439.65,1,1,Inactive,75574.48,Non_exited
6529,604,Spain,Male,27,9,101352.78,1,0,Inactive,30252.3,Non_exited
6530,836,Spain,Female,37,10,0,2,1,Inactive,111324.41,Non_exited
6531,511,Germany,Female,75,9,105609.17,1,0,Active,105425.18,Non_exited
6532,518,France,Female,45,8,0,2,1,Active,36193.07,Non_exited
6533,756,France,Male,67,4,0,3,1,Active,93081.87,Non_exited
6534,489,France,Female,47,8,103894.38,2,1,Active,107625.46,Non_exited
6535,622,Spain,Male,27,9,139834.93,1,1,Active,152733.89,Non_exited
6536,652,France,Female,36,6,112518.71,2,0,Active,110421.31,Non_exited
6537,625,France,Female,37,7,115895.42,1,1,Inactive,48486.25,Non_exited
6538,521,Spain,Female,39,3,146408.68,1,0,Inactive,72993.67,Non_exited
6539,546,France,Male,34,4,165363.31,2,1,Active,25744.13,Exited
6540,697,France,Female,45,1,0,2,1,Inactive,46807.62,Exited
6541,571,Germany,Male,33,3,71843.15,1,1,Inactive,26772.04,Non_exited
6542,748,Spain,Male,35,5,105492.53,1,1,Active,150057.2,Non_exited
6543,591,France,Male,35,7,183027.25,1,1,Active,56028.79,Non_exited
6544,814,Germany,Male,29,1,131968.57,2,1,Active,147693.92,Non_exited
6545,709,France,Female,45,3,104118.5,1,0,Active,174032,Non_exited
6546,433,Spain,Male,27,2,0,2,1,Active,153698.65,Non_exited
6547,781,France,Male,20,0,125023.1,2,1,Active,108301.45,Non_exited
6548,656,France,Female,30,4,74323.2,1,1,Active,22929.08,Non_exited
6549,683,France,Male,38,7,109346.13,2,1,Inactive,102665.92,Non_exited
6550,620,France,Male,32,6,0,2,1,Inactive,56139.09,Non_exited
6551,637,Germany,Female,39,3,109698.41,1,1,Active,88391.29,Exited
6552,525,Spain,Female,30,5,0,2,0,Active,149195.44,Non_exited
6553,793,Germany,Female,34,5,127758.09,1,1,Inactive,143357.03,Non_exited
6554,638,Germany,Male,50,1,102645.48,1,1,Inactive,168359.98,Exited
6555,520,France,Male,31,4,93249.4,1,1,Inactive,77335.75,Non_exited
6556,641,France,Male,35,5,0,2,1,Inactive,93148.93,Non_exited
6557,840,Germany,Female,51,1,87779.83,1,0,Active,36687.11,Exited
6558,504,Spain,Male,40,5,0,2,0,Inactive,146703.36,Non_exited
6559,686,France,Male,38,0,138131.34,1,0,Active,115927.85,Non_exited
6560,533,Germany,Male,38,4,70362.52,2,1,Active,104189.46,Non_exited
6561,577,France,Female,32,1,0,2,1,Inactive,9902.39,Non_exited
6562,445,Germany,Female,48,7,168286.58,1,1,Inactive,16645.77,Exited
6563,720,France,Male,44,3,86102.27,1,1,Inactive,180134.88,Exited
6564,643,Germany,Male,25,4,115142.9,1,1,Active,148098.95,Non_exited
6565,652,Germany,Female,47,0,126597.89,2,1,Active,38798.79,Exited
6566,663,France,Female,33,2,0,2,1,Inactive,153295,Non_exited
6567,525,Germany,Female,30,0,157989.21,2,1,Active,100687.67,Non_exited
6568,662,Spain,Female,54,1,187997.15,1,0,Inactive,111442.71,Exited
6569,724,Germany,Male,54,8,172192.49,1,1,Active,136902.01,Non_exited
6570,581,Germany,Male,38,1,133105.47,1,1,Inactive,105732.9,Exited
6571,685,Spain,Male,38,4,0,2,1,Active,35884.91,Non_exited
6572,595,France,Male,46,10,0,1,1,Inactive,73489.15,Exited
6573,588,France,Female,21,8,0,2,1,Active,110114.19,Non_exited
6574,647,Germany,Male,35,3,192407.97,1,1,Active,40145.28,Non_exited
6575,785,Germany,Female,38,9,107199.75,1,0,Inactive,146398.51,Non_exited
6576,794,Germany,Female,55,6,115796.7,1,1,Inactive,160526.36,Exited
6577,823,France,Male,37,5,164858.18,1,1,Active,173516.71,Non_exited
6578,687,Germany,Male,38,4,117633.28,1,0,Active,88396.6,Non_exited
6579,850,France,Female,28,9,0,2,1,Inactive,185821.41,Non_exited
6580,496,France,Female,36,7,0,2,0,Inactive,108098.28,Non_exited
6581,527,Germany,Female,30,6,126663.51,1,1,Active,162267.91,Non_exited
6582,576,Germany,Female,71,6,140273.47,1,1,Active,193135.25,Exited
6583,525,Spain,Female,60,7,0,2,0,Active,168034.9,Non_exited
6584,727,Germany,Male,21,8,153344.72,1,1,Active,163295.87,Non_exited
6585,671,Germany,Female,23,9,123943.18,1,1,Active,159553.27,Non_exited
6586,625,France,Male,39,5,0,1,1,Inactive,99800.87,Non_exited
6587,643,Germany,Male,33,7,98630.31,2,1,Active,40250.82,Non_exited
6588,707,France,Female,33,2,58036.33,1,1,Active,83335.78,Non_exited
6589,539,Spain,Male,28,5,0,2,1,Inactive,48382.4,Non_exited
6590,498,Germany,Male,45,7,109200.74,2,0,Active,165990.44,Non_exited
6591,696,Spain,Female,30,0,0,2,1,Active,9002.8,Non_exited
6592,758,France,Female,33,7,0,1,1,Inactive,188156.34,Non_exited
6593,685,France,Female,33,6,0,2,0,Active,186785.01,Non_exited
6594,655,Germany,Female,30,1,83173.98,2,1,Active,184259.6,Non_exited
6595,747,France,Female,40,3,0,1,0,Inactive,57817.84,Exited
6596,601,Spain,Male,24,7,0,2,0,Inactive,144660.42,Non_exited
6597,477,France,Male,22,5,82559.42,2,0,Inactive,163112.9,Exited
6598,558,France,Male,32,5,73494.21,1,0,Inactive,136301.1,Non_exited
6599,586,Spain,Male,29,2,132450.24,1,1,Active,36176.63,Non_exited
6600,850,France,Male,49,6,128663.9,1,1,Inactive,65769.3,Exited
6601,505,France,Female,36,2,79951.9,1,0,Active,174123.16,Exited
6602,591,Germany,Female,51,8,132508.3,1,1,Active,161304.68,Exited
6603,761,Germany,Female,38,1,120530.13,2,1,Inactive,109394.62,Non_exited
6604,554,France,Female,35,10,74988.59,2,0,Active,190155.13,Non_exited
6605,774,France,Female,47,6,94722.88,1,0,Active,61450.96,Non_exited
6606,771,Spain,Female,33,5,0,2,1,Inactive,8673.43,Non_exited
6607,792,France,Male,31,6,71269.89,2,0,Active,125912.77,Non_exited
6608,673,Germany,Female,41,9,98612.1,1,1,Inactive,151349.35,Non_exited
6609,765,France,Male,40,6,138033.55,1,1,Active,67972.45,Non_exited
6610,748,France,Female,41,2,91621.69,1,1,Active,71139.31,Non_exited
6611,422,France,Male,54,3,140014.42,1,0,Active,86350.97,Non_exited
6612,568,Spain,Male,27,5,126815.97,2,0,Active,118648.12,Non_exited
6613,502,France,Female,64,3,139663.37,1,0,Active,100995.11,Non_exited
6614,524,France,Female,28,7,0,2,0,Active,147100.72,Non_exited
6615,689,France,Male,34,1,165312.27,1,1,Inactive,155495.63,Non_exited
6616,661,France,Male,26,8,0,2,0,Inactive,196875.87,Non_exited
6617,606,Spain,Male,33,8,0,2,1,Active,63176.77,Non_exited
6618,678,Germany,Female,54,1,123699.28,2,0,Active,105221.76,Non_exited
6619,636,Germany,Female,29,3,97325.15,1,0,Active,131924.38,Non_exited
6620,647,France,Male,32,5,97041.16,1,1,Active,23132.73,Non_exited
6621,732,France,Male,36,5,0,2,1,Inactive,161428.25,Non_exited
6622,646,France,Male,50,0,104129.24,2,1,Inactive,181794.86,Exited
6623,559,France,Female,43,1,0,1,0,Active,86634.3,Non_exited
6624,581,France,Male,28,3,104367.5,1,1,Active,29937.75,Non_exited
6625,565,France,Male,46,7,135369.71,1,0,Active,140130.22,Non_exited
6626,657,Spain,Female,41,6,112119.48,1,1,Inactive,17536.82,Non_exited
6627,847,France,Male,66,7,123760.68,1,0,Active,53157.16,Non_exited
6628,558,France,Female,41,6,0,1,1,Active,143585.29,Exited
6629,596,Spain,Male,57,6,0,2,1,Active,72402,Non_exited
6630,579,France,Male,39,5,0,2,0,Active,39891.84,Non_exited
6631,741,France,Female,36,3,0,2,1,Active,89804.83,Non_exited
6632,613,France,Male,44,3,0,2,0,Active,136491.72,Non_exited
6633,694,Spain,Male,31,5,0,1,1,Inactive,35593.18,Non_exited
6634,729,Spain,Female,42,7,0,2,1,Inactive,58268.2,Exited
6635,480,France,Female,42,1,152160.21,2,1,Inactive,101778.9,Non_exited
6636,666,France,Female,59,5,0,2,1,Active,185123.09,Non_exited
6637,575,France,Male,24,2,0,2,1,Active,119927.81,Non_exited
6638,850,France,Male,36,3,0,2,1,Inactive,195033.07,Non_exited
6639,740,France,Male,36,4,172381.8,1,1,Active,86480.29,Non_exited
6640,588,Germany,Male,41,6,106116.56,2,1,Inactive,198766.61,Non_exited
6641,681,France,Male,36,5,141952.07,1,1,Active,185144.08,Non_exited
6642,611,Spain,Female,33,7,0,2,1,Active,3729.89,Non_exited
6643,589,France,Female,37,6,138497.84,1,0,Active,18988.58,Non_exited
6644,717,Spain,Female,34,1,0,2,1,Inactive,119313.74,Non_exited
6645,556,Germany,Male,33,3,124213.36,2,1,Inactive,62627.55,Non_exited
6646,850,France,Male,37,4,126872.6,1,1,Inactive,197266.58,Non_exited
6647,685,Spain,Female,42,2,0,2,0,Inactive,199992.48,Non_exited
6648,713,France,Female,37,8,0,1,1,Active,16403.41,Non_exited
6649,437,France,Female,26,1,120923.52,1,0,Active,78854.57,Non_exited
6650,605,Spain,Male,47,7,142643.54,1,1,Inactive,189310.27,Non_exited
6651,758,Germany,Male,41,10,79857.64,1,1,Active,78088.17,Non_exited
6652,600,France,Male,46,10,95502.21,1,0,Inactive,19842.18,Non_exited
6653,827,France,Male,38,5,0,2,0,Inactive,103305.01,Non_exited
6654,608,Germany,Male,23,8,197715.93,2,1,Active,116124.28,Non_exited
6655,608,France,Female,30,8,85859.76,1,0,Inactive,142730.27,Non_exited
6656,554,France,Male,44,7,85304.27,1,1,Active,58076.52,Non_exited
6657,683,Germany,Female,35,1,132371.3,2,0,Inactive,186123.57,Non_exited
6658,660,Spain,Male,33,4,0,1,1,Inactive,29664.45,Non_exited
6659,628,France,Female,31,5,0,1,0,Inactive,147963.07,Exited
6660,668,Germany,Male,39,4,79896,1,1,Inactive,38466.39,Non_exited
6661,776,France,Female,29,5,0,2,1,Active,143301.49,Non_exited
6662,820,France,Male,36,4,0,2,1,Inactive,31422.69,Non_exited
6663,665,France,Male,36,1,0,2,0,Active,121505.61,Non_exited
6664,850,Germany,Male,31,4,146587.3,1,1,Active,89874.82,Non_exited
6665,703,France,Female,42,7,0,2,0,Active,72500.68,Non_exited
6666,506,Spain,Male,32,8,0,2,0,Active,182692.8,Non_exited
6667,588,Spain,Male,32,3,109109.33,1,0,Active,4993.94,Non_exited
6668,622,Spain,Female,26,8,0,2,1,Active,124964.82,Non_exited
6669,606,France,Male,34,5,0,1,1,Inactive,161971.42,Non_exited
6670,517,France,Male,56,9,142147.32,1,0,Inactive,39488.04,Exited
6671,758,Spain,Female,43,10,0,2,1,Active,55313.44,Non_exited
6672,677,France,Female,49,3,0,2,1,Active,187811.71,Non_exited
6673,827,Spain,Female,35,0,0,2,0,Active,184514.01,Non_exited
6674,729,France,Female,36,8,109106.8,1,0,Inactive,121311.12,Non_exited
6675,654,France,Male,36,2,112262.84,1,1,Inactive,12873.39,Non_exited
6676,654,Spain,Female,36,5,0,2,0,Inactive,157238.05,Non_exited
6677,619,Spain,Male,52,8,0,2,1,Active,123242.11,Non_exited
6678,642,Spain,Male,26,8,144238.7,1,1,Active,184399.76,Non_exited
6679,472,Spain,Female,32,1,159397.75,1,0,Active,57323.18,Non_exited
6680,470,Spain,Male,30,4,125385.01,1,1,Inactive,68293.93,Non_exited
6681,633,France,Female,60,8,69365.25,1,1,Active,10288.24,Non_exited
6682,602,France,Male,31,7,155271.83,1,1,Active,179446.31,Non_exited
6683,640,Spain,Male,29,5,197200.04,2,1,Inactive,141453.62,Non_exited
6684,454,Spain,Female,48,5,144837.79,1,1,Active,93151.77,Non_exited
6685,562,France,Female,57,3,0,3,1,Inactive,6554.97,Exited
6686,636,France,Male,34,8,0,2,1,Inactive,38570.13,Non_exited
6687,621,Spain,Male,50,3,163085.79,1,0,Active,131048.36,Non_exited
6688,795,Germany,Male,38,7,125903.22,2,1,Active,127068.92,Non_exited
6689,550,France,Male,22,6,154377.3,1,1,Active,51721.52,Non_exited
6690,630,Spain,Male,41,7,107511.52,1,0,Active,46156.87,Non_exited
6691,573,Germany,Male,30,8,127406.5,1,1,Inactive,192950.6,Non_exited
6692,561,Spain,Male,24,8,143656.55,1,0,Active,180932.46,Non_exited
6693,662,France,Female,39,5,138106.75,1,0,Inactive,19596.73,Non_exited
6694,637,France,Male,27,9,128940.24,1,1,Inactive,46786.92,Non_exited
6695,651,Germany,Male,37,9,114453.58,1,0,Active,175820.91,Non_exited
6696,646,France,Female,33,2,0,2,0,Inactive,198208,Non_exited
6697,567,France,Female,48,3,0,1,1,Inactive,55362.45,Non_exited
6698,638,France,Male,41,1,131762.94,1,1,Active,47675.29,Non_exited
6699,725,France,Female,31,6,0,1,0,Inactive,61326.43,Non_exited
6700,709,France,Female,41,3,150300.65,2,1,Inactive,71672.86,Non_exited
6701,787,Spain,Male,39,10,108935.39,1,1,Active,101168.3,Non_exited
6702,653,France,Male,37,7,135847.47,1,1,Inactive,144880.81,Non_exited
6703,661,Germany,Male,37,7,109908.06,2,1,Inactive,115037.67,Exited
6704,681,Germany,Male,49,8,142946.18,1,0,Inactive,187280.51,Exited
6705,436,Germany,Male,45,3,104339.11,2,1,Active,183540.22,Exited
6706,663,France,Male,33,5,157274.36,2,1,Active,28531.81,Non_exited
6707,662,France,Male,64,0,98848.19,1,0,Active,42730.12,Non_exited
6708,607,Germany,Female,39,8,105103.33,1,1,Inactive,104721.5,Exited
6709,754,France,Male,34,7,0,2,1,Active,65219.85,Non_exited
6710,850,Germany,Female,66,0,127120.62,1,0,Active,118929.64,Exited
6711,578,France,Male,39,2,0,2,1,Inactive,70563.9,Non_exited
6712,666,Germany,Female,36,3,129118.5,2,0,Inactive,139435.12,Non_exited
6713,599,France,Female,43,4,0,1,1,Inactive,170347.1,Non_exited
6714,586,France,Female,46,0,0,3,0,Active,131553.82,Exited
6715,825,France,Female,36,3,146053.66,1,1,Active,138344.7,Non_exited
6716,808,Spain,Female,67,10,124577.15,1,0,Active,169894.4,Non_exited
6717,515,Spain,Male,29,4,151012.55,2,1,Inactive,9770.97,Non_exited
6718,663,Spain,Female,58,5,216109.88,1,0,Active,74176.71,Exited
6719,444,France,Male,34,2,144318.97,1,1,Inactive,112668.06,Non_exited
6720,650,France,Female,39,4,0,2,0,Inactive,186275.7,Non_exited
6721,609,France,Male,26,7,0,2,1,Inactive,98463.99,Non_exited
6722,824,Germany,Male,77,3,27517.15,2,0,Active,2746.41,Non_exited
6723,662,France,Male,29,5,147092.65,1,1,Inactive,10928.3,Non_exited
6724,699,Germany,Female,51,2,92246.14,2,0,Active,91346.03,Non_exited
6725,752,France,Female,41,8,0,2,1,Inactive,139844.04,Exited
6726,603,Germany,Female,40,8,148897.02,1,0,Inactive,105052.9,Non_exited
6727,628,Spain,Male,50,8,0,1,0,Inactive,144366.83,Exited
6728,745,France,Female,36,9,0,1,1,Inactive,19605.18,Exited
6729,804,Germany,Female,33,10,138335.96,1,1,Active,80483.76,Non_exited
6730,454,Germany,Female,50,10,92895.56,1,1,Inactive,154344,Exited
6731,631,Spain,Male,46,9,160736.63,1,0,Active,93503.02,Non_exited
6732,503,France,Male,32,4,0,2,1,Active,153036.97,Non_exited
6733,548,France,Female,37,9,0,2,0,Inactive,98029.58,Non_exited
6734,668,France,Male,28,4,107141.27,1,1,Inactive,193018.71,Non_exited
6735,619,France,Female,55,0,0,3,0,Inactive,60810.64,Exited
6736,842,France,Female,37,4,132446.08,2,1,Inactive,87071.18,Exited
6737,707,France,Female,57,1,92053,1,1,Active,164064.44,Exited
6738,715,Spain,Male,38,2,96798.79,2,1,Active,4554.67,Non_exited
6739,573,Germany,Male,35,9,134498.54,2,1,Active,119924.8,Non_exited
6740,509,France,Male,55,8,132387.91,2,1,Active,170360.11,Non_exited
6741,670,Germany,Female,40,2,147171.2,1,0,Active,69850.04,Non_exited
6742,613,Spain,Male,44,9,100524.69,1,1,Active,47298.95,Non_exited
6743,678,France,Female,26,1,0,2,1,Inactive,45443.68,Non_exited
6744,555,Germany,Female,51,9,138214.5,1,1,Inactive,198715.27,Exited
6745,777,France,Female,30,4,0,2,0,Active,115611.97,Non_exited
6746,552,Spain,Male,55,3,0,1,1,Active,40333.94,Non_exited
6747,640,Spain,Male,39,3,0,1,1,Active,105997.25,Non_exited
6748,541,France,Male,34,3,128743.55,1,1,Inactive,134851.12,Non_exited
6749,756,France,Male,31,10,122647.32,1,0,Inactive,61666.87,Non_exited
6750,684,Spain,Female,24,9,79263.9,1,0,Active,196574.48,Non_exited
6751,618,France,Female,42,2,0,4,0,Inactive,111097.39,Exited
6752,604,France,Female,53,2,121389.78,1,1,Active,48201.64,Exited
6753,624,Spain,Male,38,7,123906.55,1,1,Inactive,135096.78,Non_exited
6754,661,Spain,Male,38,7,143006.7,1,1,Active,15650.89,Non_exited
6755,627,Spain,Female,28,3,157597.61,1,0,Active,34097.22,Non_exited
6756,812,Spain,Male,38,3,127117.8,2,1,Active,174822.74,Non_exited
6757,473,France,Female,39,9,117103.26,2,1,Active,85937.52,Exited
6758,717,Spain,Male,36,2,102989.83,2,0,Active,49185.57,Non_exited
6759,693,Spain,Male,28,1,145118.83,1,0,Active,77742.38,Non_exited
6760,705,France,Male,92,1,126076.24,2,1,Active,34436.83,Non_exited
6761,661,France,Male,41,5,0,1,0,Active,88279.6,Non_exited
6762,573,France,Female,27,4,0,2,1,Active,157549.6,Non_exited
6763,639,France,Male,37,5,98186.7,1,0,Active,173386.95,Non_exited
6764,718,France,Female,67,7,0,3,1,Active,82782.08,Non_exited
6765,570,France,Male,37,6,0,1,1,Active,187758.5,Non_exited
6766,461,France,Female,40,7,0,2,1,Inactive,176547.8,Non_exited
6767,638,Germany,Female,33,5,129335.65,1,1,Active,56585.2,Exited
6768,608,Spain,Male,48,7,75801.74,1,1,Inactive,125762.95,Non_exited
6769,599,Spain,Male,42,6,0,2,1,Inactive,113868.4,Non_exited
6770,762,France,Female,44,7,159316.64,1,0,Inactive,24780.13,Non_exited
6771,662,France,Female,38,2,96479.81,1,1,Inactive,120259.41,Non_exited
6772,747,Germany,Male,29,7,117726.33,1,1,Active,175398.34,Non_exited
6773,539,France,Male,39,6,0,2,1,Active,86767.48,Non_exited
6774,625,France,Male,43,4,122351.29,1,1,Inactive,71216.6,Non_exited
6775,656,France,Female,48,9,0,2,1,Active,85240.61,Exited
6776,469,France,Female,48,5,0,1,1,Inactive,160529.71,Exited
6777,621,Spain,Female,43,8,0,1,0,Inactive,102806.6,Non_exited
6778,754,France,Female,27,7,0,2,1,Inactive,144134.64,Non_exited
6779,679,Germany,Female,50,6,132598.38,2,1,Active,184017.98,Non_exited
6780,535,France,Male,38,2,119272.29,1,0,Inactive,195896.59,Exited
6781,487,France,Male,37,2,0,2,1,Active,126722.57,Non_exited
6782,850,France,Female,42,3,0,2,1,Active,176883.42,Non_exited
6783,585,France,Male,55,10,106415.57,3,1,Active,122960.98,Exited
6784,603,France,Male,31,4,0,2,0,Active,9607.1,Non_exited
6785,728,Germany,Female,32,9,127772.1,2,1,Active,152643.48,Non_exited
6786,621,Spain,Male,41,5,104631.67,1,1,Active,95551.22,Non_exited
6787,833,France,Male,30,1,0,2,1,Inactive,141860.62,Non_exited
6788,502,France,Male,37,10,0,1,1,Active,76642.68,Non_exited
6789,825,Germany,Male,37,6,118050.79,1,0,Active,52301.15,Non_exited
6790,668,France,Male,46,0,0,2,0,Inactive,29388.02,Non_exited
6791,487,Spain,Female,40,6,136093.74,1,0,Active,193408.43,Non_exited
6792,600,Germany,Female,39,7,88477.36,2,1,Inactive,58632.37,Non_exited
6793,606,Spain,Male,34,3,161572.24,1,0,Active,191076.22,Non_exited
6794,623,Germany,Male,50,7,126608.37,1,0,Active,645.61,Exited
6795,575,France,Female,54,9,68332.96,1,1,Active,144390.75,Non_exited
6796,577,Spain,Male,48,6,179852.26,1,1,Inactive,193580.32,Non_exited
6797,651,France,Female,25,8,0,2,1,Active,126761.2,Non_exited
6798,693,Germany,Male,46,2,104763.41,1,1,Active,62368.33,Non_exited
6799,800,France,Male,60,6,88541.57,2,1,Active,131718.12,Non_exited
6800,760,France,Male,38,6,162888.73,1,1,Inactive,91098.76,Exited
6801,711,France,Female,35,8,0,1,1,Active,67508.01,Non_exited
6802,637,Spain,Male,43,8,0,1,1,Inactive,12156.93,Exited
6803,662,France,Male,32,9,0,2,0,Inactive,65089.38,Non_exited
6804,568,France,Female,44,7,0,2,0,Inactive,62370.67,Exited
6805,692,France,Female,30,7,0,2,1,Active,18826.34,Non_exited
6806,614,France,Female,35,1,0,2,1,Active,3342.62,Non_exited
6807,478,France,Male,35,1,92474.05,1,1,Inactive,178626.07,Non_exited
6808,562,France,Male,36,6,0,2,1,Inactive,32845.32,Non_exited
6809,709,Germany,Male,30,9,115479.48,2,1,Active,134732.99,Non_exited
6810,684,France,Female,26,5,87098.91,1,0,Inactive,106095.82,Non_exited
6811,546,Germany,Female,42,9,86351.85,2,1,Inactive,57380.13,Non_exited
6812,779,France,Female,42,5,0,2,0,Inactive,25951.91,Non_exited
6813,576,Germany,Male,63,3,148843.56,1,1,Inactive,69414.13,Exited
6814,481,Germany,Male,44,3,163714.52,1,1,Inactive,96123.72,Non_exited
6815,445,France,Male,25,6,0,2,1,Inactive,119425.94,Non_exited
6816,606,Spain,Male,36,0,94153.56,1,0,Active,120138.27,Non_exited
6817,559,France,Male,50,5,162702.35,1,0,Inactive,150548.5,Exited
